Country Name,Country Code,Series Name,Series Code,1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Taiwan, China",TWN,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Financial system deposits to GDP (%),GFDD.DI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Firms not needing a loan (%),GFDD.AI.32,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Firms using banks to finance investments (%),GFDD.AI.28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Firms using banks to finance working capital (%),GFDD.AI.29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Firms whose recent loan application was rejected (%),GFDD.AI.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Firms with a bank loan or line of credit (%),GFDD.AI.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Firms with a checking or savings account (%),GFDD.AI.27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Foreign bank assets among total bank assets (%),GFDD.OI.16,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Foreign banks among total banks (%),GFDD.OI.15,..,..,0,0,0,0,0,0,0,0,0,0,0,3,9,9,9,12,12,14,17,..,..,..,..
"Taiwan, China",TWN,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,GDP at market prices (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Global leasing volume to GDP (%),GFDD.OI.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.42,1.19,1.6,1.63,1.67,1.89,2.07
"Taiwan, China",TWN,Gross National Income (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Gross portfolio debt assets to GDP (%),GFDD.DM.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Gross portfolio debt liabilities to GDP (%),GFDD.DM.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Gross portfolio equity assets to GDP (%),GFDD.DM.09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Gross portfolio equity liabilities to GDP (%),GFDD.DM.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,H-statistic,GFDD.OI.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.219,-0.219,-0.219,0.436,0.436,..,..,..
"Taiwan, China",TWN,Insurance company assets to GDP (%),GFDD.DI.11,..,..,..,..,..,..,..,..,..,..,43.4446,48.4704,55.344,62.9572,66.7996,71.5622,85.1563,87.7638,93.1178,100.846,111.126,115.158,122.796,131.738,142.335
"Taiwan, China",TWN,International debt issues to GDP (%),GFDD.DM.07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Investments financed by banks (%),GFDD.AI.34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Investments financed by equity or stock sales (%),GFDD.AM.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Lerner index,GFDD.OI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Life insurance premium volume to GDP (%),GFDD.DI.09,3.38091,3.59792,3.72819,3.90267,4.21459,4.48181,4.86542,4.83401,5.77031,6.8799,8.83651,9.76669,10.6313,10.962,12.8199,12.9221,12.527,16.2951,14.3685,14.9289,15.1295,14.8131,14.4821,16.1094,18.7054
"Taiwan, China",TWN,Liquid assets to deposits and short term funding (%),GFDD.SI.06,..,..,..,11.3268,10.2312,10.0649,10.4084,12.786,12.62,13.6247,13.4279,13.8374,10.6777,13.1627,..,..,..,123.467,17.8821,18.6244,19.8661,20.8446,19.3579,18.335,18.3198
"Taiwan, China",TWN,Liquid liabilities in millions USD (2000 constant),GFDD.OI.07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Liquid liabilities to GDP (%),GFDD.DI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Loan from a financial institution in the past year (% age 15+),GFDD.AI.07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.58719,..,..,13.936,..,..,4.54384
"Taiwan, China",TWN,Loan from a private lender in the past year (% age 15+),GFDD.AI.15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.73587,..,..,0.276507,..,..,..
"Taiwan, China",TWN,Loan from an employer in the past year (% age 15+),GFDD.AI.16,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.64748,..,..,..,..,..,..
"Taiwan, China",TWN,Loan from family or friends in the past year (% age 15+),GFDD.AI.18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.91243,..,..,10.0294,..,..,8.35111
"Taiwan, China",TWN,Loan in the past year (% age 15+),GFDD.AI.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.5456,..,..,58.6481
"Taiwan, China",TWN,Loan through store credit in the past year (% age 15+),GFDD.AI.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3526,..,..,9.23344,..,..,..
"Taiwan, China",TWN,Loans from nonresident banks (amounts outstanding) to GDP (%),GFDD.OI.09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Loans from nonresident banks (net) to GDP (%),GFDD.OI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Loans requiring collateral (%),GFDD.AI.30,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Market capitalization excluding top 10 companies to total market capitalization (%),GFDD.AM.02,..,..,..,..,..,73.1254,62.7518,56.2,56.7,65.2125,64.9164,64.9733,65.0709,65.3298,64.2221,61.4784,65.4979,..,..,63.9927,65.8719,72.7562,70.4402,70.5434,68.3341
"Taiwan, China",TWN,Mobile phone used to pay bills (% age 15+),GFDD.AI.23,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.73825,..,..,2.51114
"Taiwan, China",TWN,Mobile phone used to send money (% age 15+),GFDD.AI.24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Mutual fund assets to GDP (%),GFDD.DI.07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Nonbank financial institutions’ assets to GDP (%),GFDD.DI.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Nonfinancial corporate bonds to total bonds and notes outstanding (%),GFDD.AM.03,38.9542,38.9408,42.8502,53.2398,50.4907,57.423,52.8094,48.3256,44.0471,38.4063,36.2212,32.7998,30.832,28.6381,27.4928,27.209,25.7509,25.1933,25.8625,29.3174,31.4585,32.0606,31.8333,31.9505,33.3255
"Taiwan, China",TWN,Non-life insurance premium volume to GDP (%),GFDD.DI.10,1.01432,1.06015,1.06677,0.95042,0.875126,0.853127,0.921711,0.862192,0.914664,0.974232,1.02344,0.952716,0.937552,0.856256,0.804919,0.82496,0.716763,0.803959,0.797394,0.784845,0.790043,0.760036,0.734314,0.814976,0.92306
"Taiwan, China",TWN,"Number of listed companies per 1,000,000 people",GFDD.OM.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Outstanding domestic private debt securities to GDP (%),GFDD.DM.03,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Outstanding domestic public debt securities to GDP (%),GFDD.DM.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Outstanding international private debt securities to GDP (%),GFDD.DM.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Outstanding international public debt securities to GDP (%),GFDD.DM.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Pension fund assets to GDP (%),GFDD.DI.13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Private credit by deposit money banks and other financial institutions to GDP (%),GFDD.DI.12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Private credit by deposit money banks to GDP (%),GFDD.DI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Provisions to nonperforming loans (%),GFDD.SI.07,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Remittance inflows to GDP (%),GFDD.OI.13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Saved any money in the past year (% age 15+),GFDD.AI.12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.157,..,..,73.7609
"Taiwan, China",TWN,Saved at a financial institution in the past year (% age 15+),GFDD.AI.06,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.7173,..,..,39.289,..,..,66.8741
"Taiwan, China",TWN,Saved using a savings club in the past year (% age 15+),GFDD.AI.13,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.88394,..,..,..,..,..,..
"Taiwan, China",TWN,Small firms with a bank loan or line of credit (%),GFDD.AI.04,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Stock market capitalization to GDP (%),GFDD.DM.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,"Stock market return (%, year-on-year)",GFDD.OM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Stock market total value traded to GDP (%),GFDD.DM.02,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Stock market turnover ratio (%),GFDD.EM.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Stock price volatility,GFDD.SM.01,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Syndicated loan average maturity (years),GFDD.DM.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Syndicated loan issuance volume to GDP (%),GFDD.DM.12,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Total factoring volume to GDP (%),GFDD.OI.18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.2492,17.1232,11.975,19.8898,22.8411,18.1361,18.9455,14.1748,11.1264,9.85662,..
"Taiwan, China",TWN,Value of collateral needed for a loan (% of the loan amount),GFDD.AI.31,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Taiwan, China",TWN,Value traded excluding top 10 traded companies to total value traded (%),GFDD.AM.01,..,..,..,..,..,78.216,69.1057,67.5,72.1,75.9369,78.6597,75.2579,73.4926,75.8265,78.9954,72.609,78.8321,..,..,70.3331,75.1469,76.0628,73.5912,73.7069,78.1872
"Taiwan, China",TWN,Working capital financed by banks (%),GFDD.AI.35,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,5-bank asset concentration,GFDD.OI.06,..,..,..,63.7204,65.3329,69.9601,68.0217,68.6389,67.0763,66.9793,67.8524,67.1381,64.0602,65.3666,65.313,65.4313,66.9148,68.0545,66.2018,67.5155,67.4282,69.5365,66.7751,67.7267,68.5844
Thailand,THA,Account at a formal financial institution (% age 15+),GFDD.AI.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.6664,..,..,78.1366,..,..,80.9575
Thailand,THA,Account used for business purposes (% age 15+),GFDD.AI.08,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.68436,..,..,..,..,..,..
Thailand,THA,Account used to receive government payments (% age 15+),GFDD.AI.09,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.95801,..,..,22.5603
Thailand,THA,Account used to receive remittances (% age 15+),GFDD.AI.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2613,..,..,24.5201
Thailand,THA,Account used to receive wages (% age 15+),GFDD.AI.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.30115,..,..,18.0489
Thailand,THA,"ATMs per 100,000 adults",GFDD.AI.25,..,..,..,..,..,..,..,..,..,..,..,20.8546,30.6519,42.1935,49.2324,65.3418,73.3493,81.8827,87.3163,94.8058,102.4,110.179,112.658,113.062,117.279
Thailand,THA,"Bank accounts per 1,000 adults",GFDD.AI.01,..,..,..,..,..,..,..,..,..,..,..,..,..,959.967,1009.31,1023.58,1036.22,1071.52,1127.87,1118.81,1150.47,1172.35,1189.91,1213.9,1270.48
Thailand,THA,"Bank branches per 100,000 adults",GFDD.AI.02,..,..,..,..,..,..,..,..,..,..,..,7.75408,8.26885,9.07464,9.69351,10.3132,10.794,11.0041,11.3371,11.6869,12.0951,12.5246,12.5407,12.3722,11.8849
Thailand,THA,Bank capital to total assets (%),GFDD.SI.03,..,..,..,..,..,5.9,6,7.5,5.9,6.1,7.4,8,9,9.2,9.8,10.1,8.4,8.52694,7.83667,7.80676,8.52311,9.21213,10.0339,10.4578,10.7258
Thailand,THA,Bank concentration (%),GFDD.OI.01,..,..,..,46.1723,46.5302,50.2989,49.0345,49.6759,48.4314,48.6487,49.2335,47.1717,44.1956,44.8106,45.9234,44.5569,46.3186,47.1372,46.1416,47.16,47.1921,49.2026,44.9762,44.3743,44.2723
Thailand,THA,Bank cost to income ratio (%),GFDD.EI.07,..,..,..,41.0959,45.8716,87.8788,91.7722,78.0488,76.1538,60.8187,53.6585,50,49.8129,54.3257,54.8448,51.4362,52.4651,50.9071,47.7799,46.6745,42.5007,44.0449,44.0246,43.7608,43.6609
Thailand,THA,Bank credit to bank deposits (%),GFDD.SI.04,135.836,153.361,172.78,182.594,182.697,163.245,136.557,112.93,95.7244,94.1844,94.6877,94.3369,98.1192,97.9936,98.1996,99.507,97.8874,97.9866,102.24,100.917,97.8376,98.2446,98.684,98.9975,98.9203
Thailand,THA,Bank deposits to GDP (%),GFDD.OI.02,71.3848,72.6371,72.245,74.8363,84.7602,99.9787,101.594,100.252,101.491,97.4379,96.7771,96.4327,92.9032,89.5968,85.6773,87.5053,91.7287,87.95,92.918,100.795,110.336,114.405,126.454,128.839,126.123
Thailand,THA,Bank lending-deposit spread,GFDD.EI.02,2.54167,2.4375,1.66667,3.0625,3.125,3.77083,4.20833,4.54167,4.72917,4.89583,4.60417,3.45472,3.06624,1.93508,3.20578,3.28589,3.75406,3.13437,2.60951,2.58716,2.62738,3.19606,3.29846,3.168,3.12742
Thailand,THA,Bank net interest margin (%),GFDD.EI.01,..,..,..,3.9116,2.58031,1.36239,1.05978,1.77366,2.01178,2.16612,2.45342,2.82661,3.03352,3.54267,3.56241,3.49517,3.2381,3.24379,2.88499,2.93414,2.79966,2.94973,2.71669,2.93808,3.49461
Thailand,THA,Bank noninterest income to total income (%),GFDD.EI.03,..,..,..,21.9178,23.8532,50,59.4937,33.3333,28.4615,33.3333,35.6098,30.3279,24.8981,23.016,22.9332,23.0038,26.6081,28.4905,29.4612,30.1602,31.6248,29.5891,35.4918,33.8412,33.1996
Thailand,THA,Bank non-performing loans to gross loans (%),GFDD.SI.02,..,..,..,..,..,42.9,38.6,17.7,11.5,16.5,13.5,11.9,9.1,8.1,7.9,5.7,5.2,3.88786,2.93262,2.43019,2.30383,2.30523,2.68283,2.9857,3.0708
Thailand,THA,Bank overhead costs to total assets (%),GFDD.EI.04,..,..,..,1.92662,1.429,2.27696,2.08126,1.89559,1.93783,1.77311,1.88736,1.83281,1.83604,2.34668,2.37979,2.12647,2.12826,2.12217,1.82644,1.83686,1.6453,1.73131,1.7168,1.75101,2.01959
Thailand,THA,Bank regulatory capital to risk-weighted assets (%),GFDD.SI.05,..,..,..,..,..,10.9,12.4,11.3,13.3,13,13.4,12.4,13.2,13.6,14.8,13.9,15.8,16.0789,14.8155,16.1722,15.4614,16.5222,17.114,17.7586,17.9484
Thailand,THA,"Bank return on assets (%, after tax)",GFDD.EI.05,..,..,..,1.152,-1.02595,-6.33271,-5.80016,-0.063,1.42638,0.243421,0.784628,1.32161,1.34347,0.77051,0.174848,0.916433,0.995012,1.19788,1.14526,1.27004,1.36904,1.39518,1.13497,1.15679,1.25344
Thailand,THA,"Bank return on assets (%, before tax)",GFDD.EI.09,..,..,..,1.78759,-0.916029,-6.35091,-5.73368,-0.04725,1.4424,0.243421,0.768616,1.33613,1.51532,0.999199,0.485974,1.28776,1.33671,1.63509,1.50789,1.6283,1.66626,1.66661,1.35231,1.3817,1.50723
Thailand,THA,"Bank return on equity (%, after tax)",GFDD.EI.06,..,..,..,13.9389,0.169553,-81.5098,-90.7359,2.26948,26.8917,4.18643,11.5592,17.0524,15.9492,8.81775,1.93695,9.72557,10.1464,11.6211,10.7507,11.7465,12.3291,12.1356,9.5283,9.28196,9.56569
Thailand,THA,"Bank return on equity (%, before tax)",GFDD.EI.10,..,..,..,21.6294,1.69553,-81.8139,-89.6777,2.55316,27.1938,4.18643,11.3233,17.2398,17.9893,11.4349,5.38358,13.6663,13.6308,15.8627,14.1547,15.0601,15.0059,14.4966,11.3529,11.0866,11.5025
Thailand,THA,Bank Z-score,GFDD.SI.01,..,..,..,5.12769,3.09047,0.130764,0.217018,2.96055,3.80802,3.35848,4.42631,5.01899,5.45658,5.07288,5.11367,5.59094,5.95847,6.27151,6.4231,6.48865,6.85337,6.97977,7.17165,7.44304,7.88848
Thailand,THA,"Banking crisis dummy (1=banking crisis, 0=none)",GFDD.OI.19,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thailand,THA,Boone indicator,GFDD.OI.05,..,..,..,..,..,..,-0.038541,-0.21575,0.071761,-0.022425,-0.028929,-0.033903,-0.043607,-0.040338,-0.043037,-0.042529,-0.038594,-0.045285,-0.0394,-0.044282,-0.034737,-0.03445,..,..,..
Thailand,THA,Central bank assets to GDP (%),GFDD.DI.06,1.41681,0.829306,0.521226,0.63508,1.26557,3.36772,4.29451,3.17884,2.77353,2.50948,2.08935,1.82285,1.54318,1.5334,1.98972,2.60378,2.96428,2.80848,2.61579,2.31279,2.05229,1.79947,1.95232,2.20634,2.4525
Thailand,THA,Checks used to make payments (% age 15+),GFDD.AI.19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.420601,..,..,..,..,..,..
Thailand,THA,Consolidated foreign claims of BIS reporting banks to GDP (%),GFDD.OI.14,26.722,33.7831,40.3358,42.4154,48.619,50.5674,36.8314,34.1121,35.1663,26.3133,25.6585,23.5709,22.9492,23.6244,20.892,19.1614,23.5281,25.6877,23.4621,26.6093,33.2578,34.5175,34.036,33.9186,35.2716
Thailand,THA,"Consumer price index (2010=100, average)",GFDD.OE.02,56.5893,59.4458,62.9045,66.5562,70.3005,75.9208,76.137,77.3491,78.6075,79.1556,80.5838,82.8073,86.567,90.5815,92.612,97.6764,96.8244,100,103.809,106.939,109.275,111.346,110.343,110.551,111.287
Thailand,THA,"Consumer price index (2010=100, December)",GFDD.OE.01,57.5312,60.2178,64.7573,67.8146,73.0026,76.1524,76.6156,77.7273,78.2832,79.5802,80.9698,83.3786,88.196,91.2532,94.2178,94.5883,97.8884,100.888,104.449,108.238,110.044,110.708,109.764,110.999,111.856
Thailand,THA,Corporate bond average maturity (years),GFDD.DM.15,..,..,..,..,..,..,..,4.04824,4.65927,5.2011,5.68726,6.2872,8.81658,4.92271,6.54517,5.81468,6.66487,7.85474,8.20183,8.50644,6.57427,5.12888,4.88226,6.91225,83.2045
Thailand,THA,Corporate bond issuance volume to GDP (%),GFDD.DM.13,..,..,..,..,..,..,..,1.35792,1.04192,0.924404,1.60037,1.52094,2.33765,1.19448,2.14492,1.97524,3.47426,1.79125,1.83983,3.22458,3.46443,3.90899,3.23183,3.53658,3.68877
Thailand,THA,Credit card (% age 15+),GFDD.AI.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.50816,..,..,5.69071,..,..,9.79982
Thailand,THA,Credit to government and state-owned enterprises to GDP (%),GFDD.EI.08,8.25434,6.76387,5.87074,5.51923,4.86255,9.85505,14.4712,15.4002,16.2692,16.6283,16.1399,14.6752,13.0037,11.5774,10.5958,10.1051,12.3943,11.9063,11.6793,12.9177,12.4112,13.7315,14.7142,12.9022,10.7644
Thailand,THA,Debit card (% age 15+),GFDD.AI.21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.0978,..,..,54.7529,..,..,59.8461
Thailand,THA,Deposit money bank assets to deposit money bank assets and central bank assets (%),GFDD.DI.04,98.6668,99.3051,99.603,99.5551,99.2153,98.0648,97.2303,97.5726,97.5983,97.7222,98.091,98.3056,98.5447,98.4837,97.9439,97.397,97.1519,97.2068,97.6062,98.0076,98.3253,98.5855,98.6265,98.4776,98.2657
Thailand,THA,Deposit money banks'' assets to GDP (%),GFDD.DI.02,104.857,118.508,130.767,142.098,160.013,170.656,150.76,127.779,112.706,107.661,107.357,105.756,104.495,99.5979,94.7798,97.4246,101.116,97.7375,106.659,113.769,120.494,125.42,140.186,142.715,138.962
Thailand,THA,Depositing/withdrawing at least once in a typical month (% age 15+),GFDD.AI.26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.5477,..,..,..,..,..,..
Thailand,THA,Domestic credit to private sector (% of GDP),GFDD.DI.14,108.009,125.679,138.787,146.312,166.504,153.406,127.717,105.122,93.0784,96.8694,94.1347,95.1446,93.8299,88.9066,106.362,105.76,108.983,115.748,130.673,136.231,142.363,145.564,149.373,146.583,144.984
Thailand,THA,Electronic payments used to make payments (% age 15+),GFDD.AI.22,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.9372,..,..,43.1516
Thailand,THA,External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits),GFDD.OI.12,..,..,9.65368,6.55951,7.43088,10.6387,9.39479,11.0409,12.6112,8.49687,12.1013,12.3513,16.3114,17.3513,17.0355,9.27697,7.1116,6.67629,6.56929,6.02413,7.25252,8.01748,6.44172,5.94858,6.91465
Thailand,THA,External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits),GFDD.OI.10,..,..,7.91199,5.17095,5.84399,8.61053,7.29592,8.67883,9.6388,5.7573,9.57775,9.83339,13.501,14.7261,14.1969,6.8685,4.57182,4.17697,3.71375,3.01144,3.66383,3.40195,3.35158,2.41082,3.00293
Thailand,THA,External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits),GFDD.OI.11,..,..,1.74169,1.38856,1.58689,2.02813,2.09887,2.36207,2.9724,2.73957,2.52353,2.51788,2.81039,2.62522,2.83866,2.40847,2.53977,2.49932,2.85555,3.01268,3.58671,4.6139,3.08835,3.53699,3.90987
Thailand,THA,Financial system deposits to GDP (%),GFDD.DI.08,71.3848,72.6371,72.245,74.8363,84.7602,99.9787,101.594,100.252,101.491,97.4379,96.7771,96.4327,92.9032,89.5968,85.6773,87.5053,91.7287,87.95,92.918,100.795,110.336,114.405,126.454,128.839,126.123
Thailand,THA,Firms identifying access to finance as a major constraint (%),GFDD.AI.36,..,..,..,..,..,..,..,..,..,..,..,..,..,26.4,..,..,..,..,..,..,..,..,..,2.4,..
Thailand,THA,Firms not needing a loan (%),GFDD.AI.32,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.5,..
Thailand,THA,Firms using banks to finance investments (%),GFDD.AI.28,..,..,..,..,..,..,..,..,..,..,..,..,..,74.4,..,..,..,..,..,..,..,..,..,15.3,..
Thailand,THA,Firms using banks to finance working capital (%),GFDD.AI.29,..,..,..,..,..,..,..,..,..,..,..,..,..,71.9,..,..,..,..,..,..,..,..,..,28.9,..
Thailand,THA,Firms whose recent loan application was rejected (%),GFDD.AI.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.8,..
Thailand,THA,Firms with a bank loan or line of credit (%),GFDD.AI.03,..,..,..,..,..,..,..,..,..,..,..,..,..,72.5,..,..,..,..,..,..,..,..,..,15.5,..
