COUNTRY,WB COUNTRY CODE,YEAR,WB REGION,WB INCOME GROUP,DEPOSIT MONEY BANK ASSETS to (DEPOSIT MONEY + CENTRAL) BANK ASSETS (%),LIQUID LIABILITIES to GDP (%),CENTRAL BANK ASSETS to GDP (%),DEPOSIT MONEY BANK ASSETS to GDP (%),OTHER FINANCIAL INSTITUTIONS ASSETS to GDP (%),PRIVATE CREDIT BY DEPOSIT MONEY BANKS to GDP (%),PRIVATE CREDIT BY DEPOSIT MONEY BANKS AND OTHER FINANCIAL INSTITUTIONS to GDP (%),BANK DEPOSITS to GDP (%),FINANCIAL SYSTEM DEPOSITS to GDP (%),BANK CREDIT to BANK DEPOSITS (%),LIQUID LIABILITIES (IN MIL. 2010 USD),BANK OVERHEAD COSTS to TOTAL ASSETS (%),NET INTEREST MARGIN (%),BANK CONCENTRATION (%),BANK ROA,BANK ROE,BANK COST to INCOME RATIO (%),BANK Z-SCORE,LIFE INSURANCE PREMIUM VOLUME to GDP (%),NON-LIFE INSURANCE PREMIUM VOLUME to GDP (%),STOCK MARKET CAPITALIZATION to GDP (%),STOCK MARKET TOTAL VALUE TRADED to GDP (%),STOCK MARKET TURNOVER RATIO (%),NO. OF LISTED COMPANIES PER 10K POPULATION,PRIVATE BOND MARKET CAPITALIZATION to GDP (%),PUBLIC BOND MARKET CAPITALIZATION to GDP (%),INTERNATIONAL DEBT ISSUES to GDP (%),LOANS FROM NON-RESIDENT BANKS (NET) to GDP (%),LOANS FROM NON-RESIDENT BANKS (AMT OUTSTANDING) to GDP (%),OFFSHORE BANK DEPOSITS to DOMESTIC BANK DEPOSITS (%),REMITTANCE INFLOWS to GDP (%)
Myanmar,MMR,1979,East Asia & Pacific,Lower middle income,64.83224,22.72789,9.779553,18.02874,,6.330454,6.330454,5.108747,5.108747,123.914,3727.531,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1980,East Asia & Pacific,Lower middle income,82.1117,24.02715,5.126917,23.53381,,5.387017,5.387017,6.142817,6.142817,87.69619,3738.637,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1981,East Asia & Pacific,Lower middle income,95.79319,25.47985,1.343528,30.59349,,5.429047,5.429047,7.21874,7.21874,75.20768,3775.719,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1982,East Asia & Pacific,Lower middle income,99.99445,27.26406,0.0021385,38.53793,,5.358713,5.358713,8.601221,8.601221,62.30177,3913.889,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1983,East Asia & Pacific,Lower middle income,99.99564,29.71458,0.0020366,46.79356,,5.187868,5.187868,10.1618,10.1618,51.05267,4123.089,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1984,East Asia & Pacific,Lower middle income,99.99815,31.74761,0.0009718,52.49203,,4.700829,4.700829,11.31054,11.31054,41.56147,4384.999,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1985,East Asia & Pacific,Lower middle income,,32.80907,,59.76756,,4.623046,4.623046,12.78154,12.78154,36.16971,4630.696,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1986,East Asia & Pacific,Lower middle income,,34.29909,,63.34179,,4.768157,4.768157,13.32755,13.32755,35.77669,6701.617,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1987,East Asia & Pacific,Lower middle income,,31.88082,,65.33167,,4.564378,4.564378,13.77755,13.77755,33.12909,5570.717,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1988,East Asia & Pacific,Lower middle income,,27.33478,,63.51371,,3.935045,3.935045,12.4154,12.4154,31.69488,6606.41,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1989,East Asia & Pacific,Lower middle income,58.93195,22.6911,16.80443,24.11407,,2.55625,2.55625,8.190732,8.190732,31.20906,8239.162,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,1990,East Asia & Pacific,Lower middle income,11.29358,23.68075,30.88935,3.932652,,3.278862,3.278862,7.848061,7.848061,41.77926,11416.43,,,,,,,,0.0284929,0.2965678,,,,,,,,,,,
Myanmar,MMR,1991,East Asia & Pacific,Lower middle income,17.66361,26.88286,30.44639,6.531661,,5.237945,5.237945,8.649758,8.649758,60.55597,15331.62,,,,,,,,0.0281216,0.2083219,,,,,,,,,,,
Myanmar,MMR,1992,East Asia & Pacific,Lower middle income,22.92231,27.23727,27.28424,8.114122,,6.381926,6.381926,8.721705,8.721705,73.17291,19264.74,,,,,,,,0.0302556,0.2075492,,,,,,,,,,,
Myanmar,MMR,1993,East Asia & Pacific,Lower middle income,24.40942,25.44611,23.99449,7.748207,,6.172822,6.172822,7.956325,7.956325,77.58384,23788.48,,,,,,,,0.0239796,0.1566115,,,,,,,,,,,
Myanmar,MMR,1994,East Asia & Pacific,Lower middle income,25.02226,24.07574,21.7318,7.252537,,5.418922,5.418922,7.694779,7.694779,70.42336,32652.11,,,,,,,,0.0228693,0.1400744,,,,,,,,,,,
Myanmar,MMR,1995,East Asia & Pacific,Lower middle income,26.59328,27.05448,22.30067,8.078934,,6.347985,6.347985,9.49054,9.49054,66.8875,45175.75,,,,,,,,0.0214582,0.1427221,,,,,,,,,,0.9898278,
Myanmar,MMR,1996,East Asia & Pacific,Lower middle income,29.92347,27.06374,20.19187,8.622154,,7.440116,7.440116,10.45865,10.45865,71.13838,58697.62,0.9563503,6.187378,,3.729766,31.67107,19.89529,9.534608,0.0157584,0.145374,,,,,,,,,,0.5847675,
Myanmar,MMR,1997,East Asia & Pacific,Lower middle income,34.6157,21.85322,15.03861,7.961729,,7.120912,7.120912,8.760151,8.760151,81.28755,69563.45,2.460386,8.732896,,5.76337,70.09685,27.86259,7.933991,0.0107807,0.1099456,,,,,,,,,,0.3197475,
Myanmar,MMR,1998,East Asia & Pacific,Lower middle income,39.49848,21.68812,14.15176,9.238988,,7.732649,7.732649,9.279226,9.279226,83.33291,95312.52,3.042294,9.635992,100,1.943687,22.58978,31.4367,6.653546,0.0079405,0.085513,,,,,,,,,,0.1295346,
Myanmar,MMR,1999,East Asia & Pacific,Lower middle income,41.48385,19.71036,12.10968,8.584914,,6.595235,6.595235,9.634039,9.634039,68.45763,117177.2,1.417859,3.472657,,0,0,42.01995,4.119209,0.0044859,0.0630748,,,,,,,,,,0.0537245,
Myanmar,MMR,2000,East Asia & Pacific,Lower middle income,41.09311,23.1741,13.19147,9.202293,,7.119192,7.119192,12.73513,12.73513,55.902,153361.2,1.302446,3.234014,100,0,0,48.24506,3.634597,0.003863,0.0579449,,,,,,,,,,2.46898,1.147129
Myanmar,MMR,2001,East Asia & Pacific,Lower middle income,43.67761,23.77096,13.56635,10.52061,,7.604958,7.604958,13.57598,13.57598,56.01777,208950.1,0.5331527,0.9382286,,0,0,40.95634,4.752934,0.0045501,0.0502029,,,,,,,,,,8.642028,1.793176
Myanmar,MMR,2002,East Asia & Pacific,Lower middle income,46.07055,21.39128,12.36981,10.56721,,7.57007,7.57007,11.91915,11.91915,63.51184,298815.7,,,,0,0,,4.413439,0.0001497,0.0561322,,,,,,,,,,6.436951,1.554904
Myanmar,MMR,2003,East Asia & Pacific,Lower middle income,37.07524,18.33618,12.41352,7.314041,,5.368126,5.368126,7.877703,7.877703,68.14329,322870.3,,,,,,,,0.0048597,0.0402813,,,,,,,,,,5.821231,0.8064512
Myanmar,MMR,2004,East Asia & Pacific,Lower middle income,26.17131,17.09411,13.77937,4.884609,,3.487081,3.487081,5.634336,5.634336,61.88984,431879.2,,,100,,,26.50085,,0.0055685,0.0485503,,,,,,,,,,6.550216,1.103144
Myanmar,MMR,2005,East Asia & Pacific,Lower middle income,24.40452,16.35159,13.30454,4.295111,,3.459223,3.459223,5.675911,5.675911,60.94568,492808.2,0.1455855,0.9373679,100,0.0948922,29.88301,59.38037,0.109345,0.0052606,0.0410018,,,,,,,,,,6.46707,1.080247
Myanmar,MMR,2006,East Asia & Pacific,Lower middle income,22.63592,15.01072,12.27617,3.591877,,3.074467,3.074467,5.283471,5.283471,58.19029,641039.9,0.1309951,0.1925172,100,0.0805471,24.36967,61.31292,0.7244281,0.0046152,0.0381081,,,,,,,,,,5.220309,0.7941234
Myanmar,MMR,2007,East Asia & Pacific,Lower middle income,21.87077,14.6473,11.90076,3.331387,,2.752522,2.752522,5.470225,5.470225,50.31827,840283.9,0.9236929,2.651726,100,0,0,37.15356,0.5187508,0.0035989,0.0323904,,,,,,,,,,20.37994,0.4013831
Myanmar,MMR,2008,East Asia & Pacific,Lower middle income,24.34803,15.78119,12.44324,4.004766,,2.867511,2.867511,6.34737,6.34737,45.17636,945794,0.8155057,1.785539,100,0.1190131,15.70034,95.67139,0.5053747,0.0034078,0.0374482,,,,,,,,,,15.32806,0.171813
Myanmar,MMR,2009,East Asia & Pacific,Lower middle income,29.04065,16.46441,12.43696,5.089921,,2.961389,2.961389,7.260913,7.260913,40.78535,1213834,0.6690281,0.2648456,100,0,0,59.11193,0.3212572,0.0034465,0.0368833,,,,,,,,,,40.228,0.147596
Myanmar,MMR,2010,East Asia & Pacific,Lower middle income,40.295,20.10519,13.79664,9.311372,,3.861817,3.861817,10.17912,10.17912,37.9386,1680264,0.5847772,7.915466,100,0.0001849,0.0410149,51.92358,0.2482646,0.0034872,0.0458946,,,,,,,,,,11.93776,0.2318388
Myanmar,MMR,2011,East Asia & Pacific,Lower middle income,48.45639,23.56692,14.17745,13.32828,,5.469963,5.469963,13.30715,13.30715,41.10544,2118023,1.112175,3.910847,94.34845,-2.247438,-116.1993,45.17457,0.2654295,0.00338,0.0492849,,,,,,,,,,6.126842,0.2118734
Myanmar,MMR,2012,East Asia & Pacific,Lower middle income,57.23346,27.4518,13.30778,17.80949,,7.596831,7.596831,16.83544,16.83544,45.12405,18123.54,1.559662,4.0728,88.65042,0.671774,20.55273,52.02087,2.684908,0.0034467,0.0556631,,,,,,,,,,4.028862,0.4581684
Myanmar,MMR,2013,East Asia & Pacific,Lower middle income,68.04094,32.10363,11.926,25.39049,,10.42428,10.42428,21.14764,21.14764,49.29287,20307.53,0.0457355,0.0687836,90.35998,0.0150013,0.4101472,52.5159,1.533775,0.0034439,0.054104,,,,,,,,,,2.872562,2.727544
Myanmar,MMR,2014,East Asia & Pacific,Lower middle income,75.22723,35.94534,10.9529,33.26054,,13.40453,13.40453,24.82021,24.82021,54.00653,23350.84,0.694436,1.60823,96.27286,0.5855691,29.44286,50.45406,1.374318,0.003454,0.0528959,,,,,,,,,,2.285051,2.848041
Myanmar,MMR,2015,East Asia & Pacific,Lower middle income,75.7692,41.24103,12.09018,37.80574,,16.16567,16.16567,29.43456,29.43456,54.9207,23961.99,0.5447891,0.6348184,100,0.1318199,5.933818,75.45705,3.325565,,,,,,,,,,,,4.376429,3.358536
Myanmar,MMR,2016,East Asia & Pacific,Lower middle income,74.25954,45.80058,13.81126,39.84458,,19.14446,19.14446,33.90968,33.90968,56.45721,26484.5,1.887067,1.849782,100,0.5448349,10.8618,71.85624,3.318782,0.0158212,0.0696132,,,,,,,,,,3.199632,3.709397
Myanmar,MMR,2017,East Asia & Pacific,Lower middle income,75.06927,47.24205,13.77104,41.46615,,21.34399,21.34399,36.41543,36.41543,58.61248,31162.34,2.724733,2.905553,96.02164,0.4515889,10.50448,81.7378,2.83535,0.0185078,0.0697701,,,,,,,,,,2.606544,3.864126
Philippines,PHL,1960,East Asia & Pacific,Lower middle income,62.74783,19.02213,7.491066,12.618,3.790997,11.31004,15.10104,12.38019,13.1286,91.35593,9902.303,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1961,East Asia & Pacific,Lower middle income,67.43771,19.71638,7.172251,14.85399,4.294943,12.56948,16.86443,13.2457,13.92919,94.89481,12199.51,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1962,East Asia & Pacific,Lower middle income,71.65931,21.75324,6.926972,17.51482,4.999263,14.62773,19.62699,15.22766,15.94515,96.0602,7431.277,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1963,East Asia & Pacific,Lower middle income,74.98422,21.46921,6.070783,18.19704,5.026283,15.54797,20.39145,15.16451,15.94609,102.5287,8328.396,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1964,East Asia & Pacific,Lower middle income,78.65306,21.48442,5.653787,20.83145,5.456268,17.79574,22.8965,15.28798,16.17658,116.4034,8518.534,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1965,East Asia & Pacific,Lower middle income,80.80993,20.30875,5.109561,21.51651,5.602746,17.75029,22.92063,14.48087,15.48314,122.5775,8892.102,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1966,East Asia & Pacific,Lower middle income,81.85147,20.9969,4.921325,22.19561,5.763413,17.86653,23.14627,15.14011,16.42923,118.0079,9945.813,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1967,East Asia & Pacific,Lower middle income,82.90688,22.11217,4.777414,23.17192,5.984192,18.40345,23.99479,16.44517,18.1281,111.9079,11622.68,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1968,East Asia & Pacific,Lower middle income,83.33122,22.85521,4.847562,24.23412,6.569746,18.8168,25.0422,17.42621,19.3463,107.9799,12268.62,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1969,East Asia & Pacific,Lower middle income,81.85261,23.02615,5.435558,24.51672,7.172311,18.43316,25.27723,17.59418,19.63686,104.7685,12832.33,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1970,East Asia & Pacific,Lower middle income,80.69463,20.00933,5.131076,21.4474,6.662614,16.02989,22.44464,15.10957,16.98801,106.091,8378.098,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1971,East Asia & Pacific,Lower middle income,81.3793,19.18302,4.667082,20.39687,6.887775,15.94846,22.54827,14.57787,16.46799,109.4018,9390.985,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1972,East Asia & Pacific,Lower middle income,81.21005,19.24389,4.726881,20.42956,7.404218,16.80199,23.56247,14.41286,16.30817,116.5764,9822.696,,,,,,,,,,,,,,,,,0.6236382,0.6236382,,
Philippines,PHL,1973,East Asia & Pacific,Lower middle income,81.88719,18.56624,4.542015,20.53424,6.965317,17.43314,23.72709,14.0676,15.90437,123.924,11245.22,,,,,,,,,,,,,,,,,,0.4958898,,
Philippines,PHL,1974,East Asia & Pacific,Lower middle income,84.147,16.20949,3.902127,20.71232,5.633253,18.03727,23.14488,12.57789,14.36322,143.4046,11090.41,,,,,,,,,,,,,,,,,,0.4861717,,
Philippines,PHL,1975,East Asia & Pacific,Lower middle income,87.54198,15.20037,3.22848,22.68638,5.669816,19.27898,24.13483,11.72815,14.38095,164.3821,11120.56,,,,,,,,,,,,,,,,,,0.4498465,,
Philippines,PHL,1976,East Asia & Pacific,Lower middle income,89.85136,16.62711,2.840629,25.1496,7.129049,20.52724,26.48913,13.02859,16.59037,157.5553,13707.53,,,,,,,,,,,,,,,,,0.0643367,2.608559,,
Philippines,PHL,1977,East Asia & Pacific,Lower middle income,89.93768,18.32878,2.920315,26.10198,8.203661,21.0908,28.07034,14.64984,18.14574,143.9661,16643.54,,,,,,,,,,,,,,,,,,2.921401,,1.725357
Philippines,PHL,1978,East Asia & Pacific,Lower middle income,89.97346,19.80037,3.044092,27.31626,8.57296,22.30746,29.70951,16.02263,19.60097,139.2247,18955.52,,,,,,,,,,,,,,,,,0.334711,3.650992,,1.964225
Philippines,PHL,1979,East Asia & Pacific,Lower middle income,90.34843,19.33702,3.016299,28.23558,8.597047,23.56208,31.07549,15.68743,19.42573,150.1972,18711.33,,,,,,,,,,,,,,,,,,3.454273,,2.021659
Philippines,PHL,1980,East Asia & Pacific,Lower middle income,91.18818,19.90544,2.971456,30.74977,9.580842,26.00551,34.59435,16.29664,20.43291,159.5759,19569.91,,,,,,,,,,,4.463491,,,,,3.027763,,3.223367,,1.92909
Philippines,PHL,1981,East Asia & Pacific,Lower middle income,90.27776,20.49252,3.402555,31.59507,10.92758,27.20267,37.1841,16.98081,21.29392,160.1966,19553.16,,,,,,,,,,,2.692009,,,,,2.859145,0.1542932,2.979262,,2.244265
Philippines,PHL,1982,East Asia & Pacific,Lower middle income,87.73866,21.59687,4.65352,33.29924,12.15326,28.55303,39.81335,18.09299,22.48015,157.8126,19950.97,,,,,,,,,,,0.9297617,,,,,2.782676,,2.854053,,2.824435
Philippines,PHL,1983,East Asia & Pacific,Lower middle income,85.64871,23.59704,5.621381,33.54847,11.80951,28.00741,39.1624,19.78493,23.38791,141.5593,19261.69,,,,,,,,,,,2.22356,,,,,2.649238,,3.113316,,3.3843
Philippines,PHL,1984,East Asia & Pacific,Lower middle income,84.01524,24.38891,5.737323,30.15514,10.53901,24.3007,34.34757,20.3795,22.68298,119.2409,15487.02,,,,,,,,,,,2.426773,,,,,2.538477,,2.992821,,2.286006
Philippines,PHL,1985,East Asia & Pacific,Lower middle income,81.65194,24.86436,5.749438,25.58596,8.441304,19.44086,27.11187,20.55697,22.40574,94.57063,17420.23,,,,,,,,,,,1.057307,,,,,2.991011,-0.1854603,3.045454,,2.622474
Philippines,PHL,1986,East Asia & Pacific,Lower middle income,73.90265,24.57136,7.418955,21.00905,4.75455,15.13473,19.1808,19.7059,21.68326,76.80305,16243.57,,,,,,,,,,,3.34592,,,,,2.788907,-0.2812343,2.788906,,2.882651
Philippines,PHL,1987,East Asia & Pacific,Lower middle income,70.91694,23.46614,7.490646,18.2654,2.708575,13.13712,15.33366,18.46469,20.36277,71.14728,17143.91,,,,,,,,,,,9.549619,,244.4824,,,2.49992,,2.593691,,3.072665
Philippines,PHL,1988,East Asia & Pacific,Lower middle income,77.16208,24.20461,5.599538,18.91906,2.85658,13.75725,16.01376,19.33237,21.38618,71.16174,19729.84,,,,,,,,,,,9.835982,,241.5171,,,1.67111,-0.1319768,1.728896,,3.331095
Philippines,PHL,1989,East Asia & Pacific,Lower middle income,81.45292,25.98956,4.564078,20.04399,2.900704,14.107,16.5621,21.02072,23.21898,67.10995,23346.1,,,,,,,,,,18.34081,9.773182,30.86325,238.6446,,26.82714,1.081563,,1.150905,,3.199047
Philippines,PHL,1990,East Asia & Pacific,Lower middle income,84.49618,27.4464,3.869885,21.09096,2.939317,14.97466,17.52464,22.26528,24.49657,67.25564,21583.05,,,,,,,,0.4691548,0.6115329,18.88774,9.625866,14.52901,247.1922,,21.69975,2.588366,,2.829959,,3.306133
Philippines,PHL,1991,East Asia & Pacific,Lower middle income,87.14394,29.6782,3.219406,21.82253,3.415505,15.86757,18.77247,24.21287,26.79886,65.53363,25900.18,,,,,,,,0.4801232,0.6287663,18.37968,6.923363,17.81352,253.724,,29.66138,2.439081,-0.2554078,2.53206,,4.073314
Philippines,PHL,1992,East Asia & Pacific,Lower middle income,85.04465,31.16321,4.051214,23.03752,4.247193,16.73789,20.33691,25.61254,28.70525,65.35037,30232.67,,,,,,,,0.531992,0.7124121,26.15429,9.434178,21.71686,259.9196,,34.82644,7.895198,6.319802,8.099841,,4.790817
Philippines,PHL,1993,East Asia & Pacific,Lower middle income,70.54855,34.30323,11.41401,27.34133,5.075141,20.32706,24.71797,28.54924,32.05628,71.2,34162.21,,,,,,,,0.5862802,0.803889,49.53232,11.49246,25.05401,267.2917,,41.74152,9.747135,1.31327,10.06105,,4.758307
Philippines,PHL,1994,East Asia & Pacific,Lower middle income,68.51043,38.91905,14.6644,31.90468,6.043425,24.02098,29.41589,32.58526,36.20314,73.71732,47833.43,,,,,,,,0.6079781,0.8268141,77.42639,16.37081,30.08968,277.2039,,39.03489,10.22585,0.513385,10.36757,,5.386642
Philippines,PHL,1995,East Asia & Pacific,Lower middle income,76.99635,42.71994,11.20362,37.50005,6.966906,28.79078,34.99424,36.00321,39.89112,79.96725,53827.28,,,,,,,,0.646359,0.8211301,80.24221,19.82357,24.76149,293.7632,0.2657578,33.83543,9.843539,0.3534809,10.09444,12.39621,7.231518
Philippines,PHL,1996,East Asia & Pacific,Lower middle income,82.50156,46.42146,9.934587,46.83956,6.205253,37.24258,42.96317,39.53734,43.75534,94.19598,64278.19,5.057285,6.102821,79.29014,1.69993,12.12879,62.47497,23.30068,0.6621614,0.7736562,95.4156,24.19023,32.2712,302.5136,0.225976,32.65058,13.20816,2.324735,13.47526,9.335709,5.88426
Philippines,PHL,1997,East Asia & Pacific,Lower middle income,86.49091,50.80597,8.818704,56.46108,5.126672,45.29799,50.28802,44.36267,48.60669,102.1083,51166.61,3.719771,4.826702,77.61504,1.5018,10.5542,55.35247,24.0458,0.6976069,0.779689,63.63827,26.3003,38.83406,302.6117,0.175115,19.62944,16.69984,-0.3752538,16.89735,8.740734,8.256799
Philippines,PHL,1998,East Asia & Pacific,Lower middle income,88.61615,53.90994,7.389383,57.52172,5.003214,45.65541,50.54903,48.13971,52.26643,94.8394,55950.56,4.131177,5.566192,80.37837,0.9981283,6.431802,51.14099,26.07042,0.6359915,0.589057,40.31161,17.84909,36.09309,295.9609,0.2385856,26.64787,19.62834,-0.7215364,20.00359,10.79106,7.104571
Philippines,PHL,1999,East Asia & Pacific,Lower middle income,87.83882,54.86277,7.022893,50.72556,4.56337,39.21119,43.71106,48.36018,52.07509,81.08155,61705.46,2.834592,2.841061,87.3418,0.2673689,1.6794,71.47353,22.72866,0.6687256,0.5252112,47.87368,18.30493,48.77254,296.0986,0.1937279,27.07318,21.43963,0.437375,21.49403,9.784086,8.064327
Philippines,PHL,2000,East Asia & Pacific,Lower middle income,88.23892,55.28868,6.4222,48.18332,4.217815,35.7035,39.84963,48.27365,51.78292,73.96064,52030.75,0.8899247,0.9921079,100,0.0186687,0.120729,59.50969,26.14395,0.7291748,0.4842899,39.13663,15.25281,23.25461,292.3386,0.246392,24.72532,22.35935,-0.5529069,22.82469,9.564264,8.545374
Philippines,PHL,2001,East Asia & Pacific,Lower middle income,91.06429,54.22415,4.74705,48.37743,4.176826,33.67683,37.784,48.06633,51.71822,70.06324,51616.27,1.799761,2.418228,,0.0099015,0.0572827,50,25.30795,0.7497967,0.4913325,28.8047,6.227016,13.71899,288.6804,0.5258765,30.62875,24.12051,1.327003,24.21649,10.48112,11.48671
Philippines,PHL,2002,East Asia & Pacific,Lower middle income,91.39787,53.67551,4.39246,46.67001,4.217653,30.98257,34.8896,47.68581,51.54502,64.9723,53889.09,4.434703,5.777038,100,0.2641711,1.317248,67.07105,34.267,0.8366391,0.5260107,24.33853,3.158233,10.82028,286.363,0.4314769,33.22494,27.57553,1.020187,27.25498,10.26651,11.96569
Philippines,PHL,2003,East Asia & Pacific,Lower middle income,90.87772,52.9399,4.559054,45.4181,4.181026,28.86216,32.72171,46.84219,50.79674,61.61574,52362.54,3.795876,5.600646,98.729,1.908312,9.601292,65.45645,29.33178,0.8563054,0.4968528,24.31049,2.673968,11.98544,281.7513,0.430352,35.7711,31.45459,1.335984,31.25797,9.637589,12.20262
Philippines,PHL,2004,East Asia & Pacific,Lower middle income,92.54337,50.18671,3.599278,44.67022,4.02101,26.94595,30.86167,44.6214,48.53878,60.38795,55049.8,5.954397,6.837841,41.49891,1.683137,14.94945,63.89059,19.02885,0.8315201,0.4589629,27.86595,3.054206,12.69993,275.0543,0.5783805,37.10004,29.75693,-0.1816764,30.25131,10.05123,12.55099
Philippines,PHL,2005,East Asia & Pacific,Lower middle income,94.52324,48.99714,2.469843,42.62693,4.135377,25.16231,29.16545,43.69066,47.78188,57.59196,60068.89,3.415197,4.029916,41.21859,1.002454,9.996147,62.72812,17.33061,0.7951559,0.4434393,33.37675,4.176873,15.55999,272.2231,0.8556209,38.02172,27.92244,-0.841163,28.45983,9.641891,13.32332
Philippines,PHL,2006,East Asia & Pacific,Lower middle income,92.66249,50.38911,3.05182,38.54023,4.458443,23.44053,27.76078,44.75214,49.30968,52.37857,75652.82,3.332379,3.765915,39.60983,1.239568,11.74748,60.47746,18.49138,0.8831545,0.3630776,45.36842,6.115201,16.51833,270.7971,1.183365,35.04618,25.89989,-0.5506882,26.23665,9.868004,12.67981
Philippines,PHL,2007,East Asia & Pacific,Lower middle income,88.70546,50.87695,4.456705,35.00225,4.641326,22.42166,26.95124,44.48401,49.30212,50.40387,90905.95,3.607146,4.302469,47.18948,1.296769,11.68335,61.86929,18.43987,1.075837,0.5173275,59.42234,11.41822,27.30573,270.6769,1.027921,34.5443,21.3113,-0.2798609,21.73742,11.10153,11.00525
Philippines,PHL,2008,East Asia & Pacific,Lower middle income,89.14983,54.00589,4.62021,37.96172,,25.18402,27.45082,47.05886,49.44496,53.516,100745,2.915666,3.569434,47.50814,0.5771688,6.466946,69.90313,14.91114,0.7368516,0.4812303,47.2944,11.17452,15.01334,268.421,0.8652297,28.52773,17.98572,-0.1578689,18.2818,7.240078,10.82158
Philippines,PHL,2009,East Asia & Pacific,Lower middle income,91.75671,59.79794,3.914927,43.57738,,28.64999,28.64999,52.50206,52.50206,54.56927,109143.2,2.986809,3.901176,46.66296,1.136082,12.053,59.45711,16.19474,0.7131687,0.4757904,39.9128,7.677645,21.31276,266.193,1.002972,31.09103,21.1011,1.027715,21.49053,6.609026,11.85704
Philippines,PHL,2010,East Asia & Pacific,Lower middle income,93.27874,58.39606,3.088643,42.86466,,27.78777,27.78777,51.05738,51.05738,54.42458,125967.6,3.072174,4.079188,47.60944,1.405755,14.01932,57.47032,17.5685,0.7855517,0.4763193,62.05048,9.3442,17.96517,267.1157,1.132623,30.58847,19.67112,0.5501256,20.00593,5.31373,10.80042
Philippines,PHL,2011,East Asia & Pacific,Lower middle income,93.83009,58.95243,2.960529,45.0228,,29.87332,29.87332,51.409,51.409,58.10912,128709.7,2.906775,3.724693,40.58406,1.399732,12.81753,59.75012,19.1661,0.8514747,0.4873855,74.03191,11.35694,16.49214,262.6346,0.832761,28.79862,18.37447,-0.4238364,18.58813,6.434971,10.28523
Philippines,PHL,2012,East Asia & Pacific,Lower middle income,94.38163,57.29706,2.754691,46.27542,,31.47977,31.47977,49.99049,49.99049,62.97151,144323.6,3.07915,3.501565,41.30985,1.648518,13.88743,58.90714,20.7121,1.101838,0.4943179,79.92109,12.78752,17.85305,259.2256,0.665204,33.50114,17.90829,0.4570316,18.06495,4.41986,9.840247
Philippines,PHL,2013,East Asia & Pacific,Lower middle income,94.98602,61.64803,2.501023,47.37993,,33.1227,33.1227,54.40239,54.40239,60.88464,170551,2.584319,3.238279,43.37424,1.500033,13.44438,55.72248,17.53861,1.444164,0.4928777,81.84775,14.67805,20.04071,256.899,0.4609385,30.28167,16.65565,0.1839343,16.99517,4.27029,9.828289
Philippines,PHL,2014,East Asia & Pacific,Lower middle income,95.44085,68.06647,2.40947,50.43961,,36.14035,36.14035,60.4577,60.4577,59.77792,189457.6,2.435548,3.436024,45.15558,1.269359,12.22298,60.29829,17.56385,1.216621,0.4752502,82.89523,14.99341,17.89401,258.6726,0.346039,29.82559,16.11414,,16.17481,3.789091,10.08164
Philippines,PHL,2015,East Asia & Pacific,Lower middle income,95.85406,71.03671,2.344491,54.20468,,39.42213,39.42213,62.79364,62.79364,62.78045,194282,2.146472,3.313552,46.00946,1.143272,10.62258,59.66497,18.14416,1.378696,0.4874445,84.36051,13.58611,15.55476,256.578,0.239522,28.19111,16.7333,0.0754848,16.80886,3.981853,10.17829
Philippines,PHL,2016,East Asia & Pacific,Lower middle income,95.84949,72.57071,2.402772,55.48823,,41.41068,41.41068,64.14996,64.14996,64.55292,204235.8,2.11438,3.310269,43.71782,1.192479,10.89174,57.96553,18.0255,1.220725,0.3913473,76.58581,11.88119,15.35338,252.7398,0.1739796,25.65358,15.73602,-0.1534942,15.95946,3.775206,10.21391
